symbol,side,entry_ts,exit_ts,entry_px,exit_px,qty,gross_pnl,cost,net_pnl,return_pct,hold_days
ACIW,LONG,2026-07-06 09:35:00,2026-07-07 09:35:00,57.025,55.21,192,-348.47999999999956,26.487639576,-374.96763957599956,-3.1828145550197195,1.0
PENG,LONG,2026-07-02 09:35:00,2026-07-07 09:35:00,64.5,67.85,168,562.799999999999,47.33177463,515.468225369999,5.193798449612386,5.0
JNJ,LONG,2026-07-06 09:35:00,2026-07-08 09:35:00,264.89,260.63,41,-174.65999999999963,12.638532654,-187.29853265399962,-1.6082147306429095,2.0
FTNT,LONG,2026-07-08 09:35:00,2026-07-10 09:35:00,153.27,157.67,71,312.3999999999984,15.915121866,296.4848781339984,2.8707509623540073,2.0
PENG,LONG,2026-07-08 09:35:00,2026-07-13 09:35:00,82.6,79.12,132,-459.35999999999865,45.441977724,-504.8019777239987,-4.213075060532678,5.0
SN,LONG,2026-07-07 09:35:00,2026-07-13 09:35:00,147.38,152.7,74,393.6799999999995,24.626920428000002,369.0530795719995,3.60971637942733,6.0
HUM,LONG,2026-07-10 09:35:00,2026-07-16 09:35:00,399.71,387.5,27,-329.66999999999945,36.50330162475001,-366.17330162474946,-3.054714668134395,6.0
GLL,LONG,2026-07-20 09:35:00,2026-07-21 09:35:00,26.55,25.49,410,-434.60000000000093,23.662601010000003,-458.26260101000094,-3.992467043314507,1.0
VLO,LONG,2026-07-22 09:35:00,2026-07-23 09:35:00,319.14,304.37,33,-487.4099999999994,25.073706438000002,-512.4837064379994,-4.628062919095067,1.0
PARR,LONG,2026-07-22 09:35:00,2026-07-23 09:35:00,81.96,76.46,132,-726.0,41.762236824,-767.762236824,-6.710590531966809,1.0
PSX,LONG,2026-07-21 09:35:00,2026-07-24 09:35:00,216.0,203.9,50,-604.9999999999998,13.859849250000002,-618.8598492499998,-5.601851851851847,3.0
LNG,LONG,2026-07-24 09:35:00,2026-07-27 09:35:00,264.0,254.52,40,-379.1999999999996,10.612030320000002,-389.8120303199996,-3.590909090909089,3.0
MUFG,LONG,2026-07-23 09:35:00,2026-07-28 09:35:00,23.0,22.4,465,-279.0000000000007,23.412626775,-302.41262677500066,-2.60869565217392,5.0
JNJ,LONG,2026-07-27 09:35:00,2026-07-29 09:35:00,270.0,259.03,39,-427.83000000000106,12.102315117749999,-439.93231511775105,-4.062962962962969,2.0
SMFG,LONG,2026-07-27 09:35:00,2026-07-29 09:35:00,25.45,25.08,418,-154.66000000000042,23.4243158985,-178.08431589850042,-1.4538310412573696,2.0
ABBV,LONG,2026-07-27 09:35:00,2026-07-30 09:35:00,262.83,252.54,40,-411.5999999999997,16.308368279999996,-427.90836827999965,-3.915078187421528,3.0
DINO,LONG,2026-07-28 09:35:00,2026-07-31 09:35:00,90.79,90.83,116,4.639999999999077,25.972005078000002,-21.332005078000925,0.04405771560742622,3.0
PARR,LONG,2026-07-31 09:35:00,2026-08-05 09:35:00,82.92,71.05,126,-1495.6200000000006,38.744179362,-1534.3641793620006,-14.31500241196334,5.0
